Time(dd/mm/yyyy),Carbon dioxide(ppm),Temperature(°C),Relative humidity(%),Atmospheric pressure(hPa)
01/04/2023 12:02:50 AM,"506","15.1","28","836.3"
01/04/2023 12:07:50 AM,"503","15.2","28","836.7"
01/04/2023 12:12:50 AM,"505","15.2","28","836.8"
01/04/2023 12:17:50 AM,"505","15.2","28","836.8"
01/04/2023 12:22:50 AM,"497","15.1","28","836.7"
01/04/2023 12:27:50 AM,"500","15.1","28","836.8"
01/04/2023 12:32:50 AM,"494","15.1","28","836.8"
01/04/2023 12:37:50 AM,"488","15.0","28","836.8"
01/04/2023 12:42:50 AM,"485","15.0","28","836.9"
01/04/2023 12:47:50 AM,"489","15.0","28","836.8"
01/04/2023 12:52:50 AM,"500","14.9","28","836.9"
01/04/2023 12:57:50 AM,"498","14.9","28","836.8"
01/04/2023 1:02:50 AM,"485","14.9","28","836.8"
01/04/2023 1:07:50 AM,"504","14.8","28","836.8"
01/04/2023 1:12:50 AM,"490","14.8","28","836.7"
01/04/2023 1:17:50 AM,"490","14.8","28","836.8"
01/04/2023 1:22:50 AM,"497","14.8","28","836.8"
01/04/2023 1:27:50 AM,"501","14.7","28","836.7"
01/04/2023 1:32:50 AM,"501","14.7","28","836.8"
01/04/2023 1:37:50 AM,"486","14.8","28","836.8"
01/04/2023 1:42:50 AM,"497","15.0","28","836.9"
01/04/2023 1:47:50 AM,"501","15.1","28","837.0"
01/04/2023 1:52:50 AM,"501","15.1","28","837.0"
01/04/2023 1:57:50 AM,"502","15.1","28","836.9"
01/04/2023 2:02:50 AM,"502","15.1","28","837.0"
01/04/2023 2:07:50 AM,"496","15.0","28","837.0"
01/04/2023 2:12:50 AM,"500","15.0","28","836.8"
01/04/2023 2:17:50 AM,"504","15.0","28","836.9"
01/04/2023 2:22:50 AM,"494","14.9","28","837.0"
01/04/2023 2:27:50 AM,"504","14.9","28","836.8"
01/04/2023 2:32:50 AM,"499","14.9","28","837.2"
01/04/2023 2:37:50 AM,"499","14.9","28","837.2"
01/04/2023 2:42:50 AM,"501","14.8","28","837.3"
01/04/2023 2:47:50 AM,"498","14.8","28","837.2"
01/04/2023 2:52:50 AM,"491","14.7","28","837.2"
01/04/2023 2:57:50 AM,"509","14.7","28","837.0"
01/04/2023 3:02:50 AM,"494","14.7","28","836.8"
01/04/2023 3:07:50 AM,"494","14.6","28","836.9"
01/04/2023 3:12:50 AM,"501","14.8","28","836.8"
01/04/2023 3:17:50 AM,"506","15.0","28","836.8"
01/04/2023 3:22:50 AM,"505","15.0","28","836.7"
01/04/2023 3:27:50 AM,"519","15.0","28","836.6"
01/04/2023 3:32:50 AM,"505","15.0","28","836.7"
01/04/2023 3:37:50 AM,"494","15.0","28","837.0"
01/04/2023 3:42:50 AM,"498","14.9","28","837.2"
01/04/2023 3:47:50 AM,"495","14.9","28","837.1"
01/04/2023 3:52:50 AM,"497","14.9","28","837.0"
01/04/2023 3:57:50 AM,"518","14.9","28","837.3"
01/04/2023 4:02:50 AM,"505","14.8","28","837.3"
01/04/2023 4:07:50 AM,"489","14.8","28","837.1"
01/04/2023 4:12:50 AM,"508","14.7","28","837.1"
01/04/2023 4:17:50 AM,"503","14.7","28","837.3"
01/04/2023 4:22:50 AM,"501","14.6","28","837.2"
01/04/2023 4:27:50 AM,"506","14.6","28","837.2"
01/04/2023 4:32:50 AM,"511","14.6","28","837.3"
01/04/2023 4:37:50 AM,"509","14.6","28","837.4"
01/04/2023 4:42:50 AM,"506","14.9","28","837.3"
01/04/2023 4:47:50 AM,"506","15.0","28","837.3"
01/04/2023 4:52:50 AM,"502","15.0","28","837.2"
01/04/2023 4:57:50 AM,"501","15.0","28","837.1"
01/04/2023 5:02:50 AM,"510","14.9","28","837.1"
01/04/2023 5:07:50 AM,"502","14.9","28","837.1"
01/04/2023 5:12:50 AM,"512","14.9","28","837.2"
01/04/2023 5:17:50 AM,"502","14.9","28","837.1"
01/04/2023 5:22:50 AM,"503","14.8","28","837.3"
01/04/2023 5:27:50 AM,"505","14.8","28","837.2"
01/04/2023 5:32:50 AM,"524","14.7","28","837.3"
01/04/2023 5:37:50 AM,"497","14.7","28","837.4"
01/04/2023 5:42:50 AM,"501","14.6","28","837.0"
01/04/2023 5:47:50 AM,"506","14.6","28","837.1"
01/04/2023 5:52:50 AM,"510","14.5","28","837.2"
01/04/2023 5:57:50 AM,"512","14.5","28","837.2"
01/04/2023 6:02:50 AM,"497","14.7","28","837.2"
01/04/2023 6:07:50 AM,"514","14.9","28","837.3"
01/04/2023 6:12:50 AM,"524","14.9","28","837.3"
01/04/2023 6:17:50 AM,"519","14.9","28","837.4"
01/04/2023 6:22:50 AM,"514","14.9","28","837.5"
01/04/2023 6:27:50 AM,"514","14.9","28","837.5"
01/04/2023 6:32:50 AM,"513","14.8","28","837.5"
01/04/2023 6:37:50 AM,"517","14.8","28","837.4"
01/04/2023 6:42:50 AM,"513","14.8","28","837.4"
01/04/2023 6:47:50 AM,"517","14.7","28","837.2"
01/04/2023 6:52:50 AM,"518","14.7","28","837.2"
01/04/2023 6:57:50 AM,"520","14.6","28","837.2"
01/04/2023 7:02:50 AM,"510","14.6","28","837.2"
01/04/2023 7:07:50 AM,"505","14.5","28","837.3"
01/04/2023 7:12:50 AM,"519","14.5","28","837.3"
01/04/2023 7:17:50 AM,"520","14.4","28","837.2"
01/04/2023 7:22:50 AM,"516","14.7","28","837.2"
01/04/2023 7:27:50 AM,"516","14.8","28","837.1"
01/04/2023 7:32:50 AM,"528","14.9","28","837.0"
01/04/2023 7:37:50 AM,"525","14.9","28","836.9"
01/04/2023 7:42:50 AM,"521","14.8","28","836.9"
01/04/2023 7:47:50 AM,"525","14.8","28","836.9"
01/04/2023 7:52:50 AM,"522","14.8","28","837.0"
01/04/2023 7:57:50 AM,"516","14.7","28","837.0"
01/04/2023 8:02:50 AM,"525","14.7","28","837.0"
01/04/2023 8:07:50 AM,"532","14.7","28","837.0"
01/04/2023 8:12:50 AM,"532","14.7","28","837.0"
01/04/2023 8:17:50 AM,"521","14.6","28","836.9"
01/04/2023 8:22:50 AM,"528","14.6","28","836.9"
01/04/2023 8:27:50 AM,"529","14.5","28","836.8"
01/04/2023 8:32:50 AM,"531","14.5","28","836.8"
01/04/2023 8:37:50 AM,"521","14.5","28","836.9"
01/04/2023 8:42:50 AM,"529","14.5","28","836.9"
01/04/2023 8:47:50 AM,"524","14.4","28","836.7"
01/04/2023 8:52:50 AM,"529","14.4","28","836.8"
01/04/2023 8:57:50 AM,"523","14.5","28","836.7"
01/04/2023 9:02:50 AM,"521","14.7","28","836.7"
01/04/2023 9:07:50 AM,"525","14.9","28","836.7"
01/04/2023 9:12:50 AM,"530","14.9","28","836.7"
01/04/2023 9:17:50 AM,"524","14.9","28","836.7"
01/04/2023 9:22:50 AM,"515","14.9","28","836.8"
01/04/2023 9:27:50 AM,"512","14.9","28","836.8"
01/04/2023 9:32:50 AM,"523","14.9","28","836.7"
01/04/2023 9:37:50 AM,"522","14.9","28","836.6"
01/04/2023 9:42:50 AM,"519","14.9","28","836.6"
01/04/2023 9:47:50 AM,"520","14.9","28","836.5"
01/04/2023 9:52:50 AM,"530","14.9","28","836.6"
01/04/2023 9:57:50 AM,"514","14.8","28","836.4"
01/04/2023 10:02:50 AM,"527","14.8","28","836.5"
01/04/2023 10:07:50 AM,"520","14.8","28","836.5"
01/04/2023 10:12:50 AM,"523","14.8","28","836.5"
01/04/2023 10:17:50 AM,"523","14.8","28","836.5"
01/04/2023 10:22:50 AM,"531","14.8","28","836.5"
01/04/2023 10:27:50 AM,"519","14.8","28","836.5"
01/04/2023 10:32:50 AM,"524","14.8","28","836.4"
01/04/2023 10:37:50 AM,"520","14.8","28","836.4"
01/04/2023 10:42:50 AM,"511","14.8","28","836.5"
01/04/2023 10:47:50 AM,"514","14.8","28","836.5"
01/04/2023 10:52:50 AM,"522","14.8","28","836.1"
01/04/2023 10:57:50 AM,"504","14.9","28","836.2"
01/04/2023 11:02:50 AM,"518","14.9","28","836.2"
01/04/2023 11:07:50 AM,"515","14.9","28","836.2"
01/04/2023 11:12:50 AM,"519","14.9","29","836.0"
01/04/2023 11:17:50 AM,"519","14.9","29","836.0"
01/04/2023 11:22:50 AM,"519","15.0","29","836.0"
01/04/2023 11:27:50 AM,"528","14.9","29","835.9"
01/04/2023 11:32:50 AM,"524","15.0","29","835.8"
01/04/2023 11:37:50 AM,"519","15.0","29","835.9"
01/04/2023 11:42:50 AM,"520","15.0","29","835.8"
01/04/2023 11:47:50 AM,"533","15.0","29","835.7"
01/04/2023 11:52:50 AM,"531","15.1","29","835.6"
01/04/2023 11:57:50 AM,"539","15.1","29","835.4"
01/04/2023 12:02:50 PM,"531","15.1","29","835.4"
01/04/2023 12:07:50 PM,"532","15.1","29","835.4"
01/04/2023 12:12:50 PM,"525","15.2","29","835.4"
01/04/2023 12:17:50 PM,"531","15.2","29","835.3"
01/04/2023 12:22:50 PM,"531","15.2","29","835.2"
01/04/2023 12:27:50 PM,"519","15.2","29","835.1"
01/04/2023 12:32:50 PM,"530","15.3","29","834.9"
01/04/2023 12:37:50 PM,"518","15.3","29","834.9"
01/04/2023 12:42:50 PM,"526","15.3","29","834.8"
01/04/2023 12:47:50 PM,"530","15.3","29","834.8"
01/04/2023 12:52:50 PM,"519","15.3","29","834.6"
01/04/2023 12:57:50 PM,"530","15.4","29","834.6"
01/04/2023 1:02:50 PM,"525","15.4","29","834.5"
01/04/2023 1:07:50 PM,"525","15.4","29","834.4"
01/04/2023 1:12:50 PM,"511","15.5","29","834.4"
01/04/2023 1:17:50 PM,"520","15.5","29","834.3"
01/04/2023 1:22:50 PM,"539","15.5","29","834.3"
01/04/2023 1:27:50 PM,"528","15.6","29","834.2"
01/04/2023 1:32:50 PM,"514","15.6","30","834.1"
01/04/2023 1:37:50 PM,"509","15.6","30","833.9"
01/04/2023 1:42:50 PM,"531","15.7","30","833.8"
01/04/2023 1:47:50 PM,"520","15.7","30","833.8"
01/04/2023 1:52:50 PM,"511","15.7","30","833.7"
01/04/2023 1:57:50 PM,"507","15.8","30","833.6"
01/04/2023 2:02:50 PM,"508","15.8","30","833.4"
01/04/2023 2:07:50 PM,"508","15.9","30","833.5"
01/04/2023 2:12:50 PM,"510","15.9","30","833.4"
01/04/2023 2:17:50 PM,"507","15.9","30","833.4"
01/04/2023 2:22:50 PM,"500","16.0","30","833.4"
01/04/2023 2:27:50 PM,"506","16.1","30","833.3"
01/04/2023 2:32:50 PM,"499","16.1","30","833.2"
01/04/2023 2:37:50 PM,"503","16.2","30","833.2"
01/04/2023 2:42:50 PM,"502","16.2","30","833.1"
01/04/2023 2:47:50 PM,"505","16.2","30","832.9"
01/04/2023 2:52:50 PM,"502","16.3","30","833.0"
01/04/2023 2:57:50 PM,"501","16.3","30","832.8"
01/04/2023 3:02:50 PM,"501","16.4","30","832.8"
01/04/2023 3:07:50 PM,"499","16.4","30","832.7"
01/04/2023 3:12:50 PM,"498","16.4","30","832.7"
01/04/2023 3:17:50 PM,"495","16.6","30","832.7"
01/04/2023 3:22:50 PM,"498","16.6","30","832.6"
01/04/2023 3:27:50 PM,"497","16.7","30","832.5"
01/04/2023 3:32:50 PM,"492","16.8","30","832.4"
01/04/2023 3:37:50 PM,"498","16.9","30","832.3"
01/04/2023 3:42:50 PM,"497","16.9","30","832.2"
01/04/2023 3:47:50 PM,"486","16.9","30","832.2"
01/04/2023 3:52:50 PM,"492","17.1","30","832.2"
01/04/2023 3:57:50 PM,"496","17.2","30","832.0"
01/04/2023 4:02:50 PM,"486","17.2","30","832.1"
01/04/2023 4:07:50 PM,"490","17.3","30","832.2"
01/04/2023 4:12:50 PM,"488","17.4","30","832.1"
01/04/2023 4:17:50 PM,"492","17.4","31","832.0"
01/04/2023 4:22:50 PM,"487","17.5","30","832.0"
01/04/2023 4:27:50 PM,"503","17.6","31","831.9"
01/04/2023 4:32:50 PM,"499","17.7","31","832.0"
01/04/2023 4:37:50 PM,"492","17.8","31","831.8"
01/04/2023 4:42:50 PM,"497","17.8","31","832.0"
01/04/2023 4:47:50 PM,"496","17.8","31","831.9"
01/04/2023 4:52:50 PM,"495","17.9","31","831.7"
01/04/2023 4:57:50 PM,"481","17.9","31","831.8"
01/04/2023 5:02:50 PM,"492","17.9","31","831.7"
01/04/2023 5:07:50 PM,"492","18.1","31","831.6"
01/04/2023 5:12:50 PM,"487","18.1","31","831.6"
01/04/2023 5:17:50 PM,"495","18.2","31","831.6"
01/04/2023 5:22:50 PM,"499","18.2","31","831.6"
01/04/2023 5:27:50 PM,"503","18.2","31","831.5"
01/04/2023 5:32:50 PM,"506","18.3","31","831.4"
01/04/2023 5:37:50 PM,"482","18.3","31","831.4"
01/04/2023 5:42:50 PM,"503","18.3","31","831.5"
01/04/2023 5:47:50 PM,"495","18.3","31","831.5"
01/04/2023 5:52:50 PM,"507","18.3","31","831.5"
01/04/2023 5:57:50 PM,"488","18.4","31","831.5"
01/04/2023 6:02:50 PM,"510","18.4","31","831.4"
01/04/2023 6:07:50 PM,"482","18.4","31","831.4"
01/04/2023 6:12:50 PM,"501","18.4","31","831.3"
01/04/2023 6:17:50 PM,"505","18.4","31","831.2"
01/04/2023 6:22:50 PM,"493","18.4","31","831.3"
01/04/2023 6:27:50 PM,"501","18.4","31","831.3"
01/04/2023 6:32:50 PM,"500","18.4","31","831.2"
01/04/2023 6:37:50 PM,"501","18.4","31","831.2"
01/04/2023 6:42:50 PM,"498","18.4","31","831.1"
01/04/2023 6:47:50 PM,"500","18.3","30","831.0"
01/04/2023 6:52:50 PM,"494","18.3","30","830.9"
01/04/2023 6:57:50 PM,"493","18.4","30","831.0"
01/04/2023 7:02:50 PM,"490","18.3","30","830.8"
01/04/2023 7:07:50 PM,"490","18.3","30","830.9"
01/04/2023 7:12:50 PM,"482","18.3","30","830.8"
01/04/2023 7:17:50 PM,"492","18.2","30","830.6"
01/04/2023 7:22:50 PM,"484","18.2","30","830.3"
01/04/2023 7:27:50 PM,"491","18.2","30","830.5"
01/04/2023 7:32:50 PM,"480","18.2","30","830.3"
01/04/2023 7:37:50 PM,"494","18.2","30","830.1"
01/04/2023 7:42:50 PM,"487","18.2","30","830.1"
01/04/2023 7:47:50 PM,"498","18.1","30","830.0"
01/04/2023 7:52:50 PM,"503","18.1","30","830.0"
01/04/2023 7:57:50 PM,"486","18.1","30","830.1"
01/04/2023 8:02:50 PM,"505","18.1","30","829.9"
01/04/2023 8:07:50 PM,"491","18.0","30","830.0"
01/04/2023 8:12:50 PM,"492","17.9","30","830.0"
01/04/2023 8:17:50 PM,"496","17.9","30","830.1"
01/04/2023 8:22:50 PM,"494","17.9","30","830.0"
01/04/2023 8:27:50 PM,"499","17.9","30","829.8"
01/04/2023 8:32:50 PM,"501","17.9","30","829.9"
01/04/2023 8:37:50 PM,"484","17.9","30","829.9"
01/04/2023 8:42:50 PM,"504","17.9","30","829.7"
01/04/2023 8:47:50 PM,"504","17.8","30","829.8"
01/04/2023 8:52:50 PM,"510","17.8","30","829.9"
01/04/2023 8:57:50 PM,"506","17.8","30","829.8"
01/04/2023 9:02:50 PM,"509","17.8","30","830.0"
01/04/2023 9:07:50 PM,"494","17.8","30","830.0"
01/04/2023 9:12:50 PM,"502","17.8","30","830.1"
01/04/2023 9:17:50 PM,"510","17.7","30","829.9"
01/04/2023 9:22:50 PM,"510","17.7","30","830.1"
01/04/2023 9:27:50 PM,"510","17.6","30","829.9"
01/04/2023 9:32:50 PM,"509","17.6","30","830.0"
01/04/2023 9:37:50 PM,"499","17.6","30","830.1"
01/04/2023 9:42:50 PM,"514","17.6","30","830.0"
01/04/2023 9:47:50 PM,"507","17.6","30","830.2"
01/04/2023 9:52:50 PM,"507","17.5","30","830.1"
01/04/2023 9:57:50 PM,"507","17.5","30","830.0"
01/04/2023 10:02:50 PM,"497","17.5","30","829.9"
01/04/2023 10:07:50 PM,"501","17.5","30","829.8"
01/04/2023 10:12:50 PM,"507","17.4","30","830.0"
01/04/2023 10:17:50 PM,"503","17.4","30","830.1"
01/04/2023 10:22:50 PM,"506","17.4","30","830.1"
01/04/2023 10:27:50 PM,"510","17.4","30","830.1"
01/04/2023 10:32:50 PM,"504","17.4","30","829.8"
01/04/2023 10:37:50 PM,"509","17.3","30","829.9"
01/04/2023 10:42:50 PM,"521","17.3","30","829.8"
01/04/2023 10:47:50 PM,"513","17.3","30","829.8"
01/04/2023 10:52:50 PM,"520","17.3","30","829.8"
01/04/2023 10:57:50 PM,"505","17.3","30","829.7"
01/04/2023 11:02:50 PM,"526","17.3","30","829.7"
01/04/2023 11:07:50 PM,"506","17.3","30","829.8"
01/04/2023 11:12:50 PM,"505","17.2","30","830.0"
01/04/2023 11:17:50 PM,"516","17.2","30","830.0"
01/04/2023 11:22:50 PM,"505","17.1","30","830.1"
01/04/2023 11:27:50 PM,"509","17.1","30","829.9"
01/04/2023 11:32:50 PM,"504","17.1","30","829.8"
01/04/2023 11:37:50 PM,"517","17.1","30","829.7"
01/04/2023 11:42:50 PM,"509","17.1","30","829.7"
01/04/2023 11:47:50 PM,"504","17.0","30","829.7"
01/04/2023 11:52:50 PM,"514","17.0","30","829.8"
01/04/2023 11:57:50 PM,"508","17.0","30","829.9"
02/04/2023 12:02:50 AM,"500","16.9","30","829.6"
02/04/2023 12:07:50 AM,"502","16.9","30","829.7"
02/04/2023 12:12:50 AM,"513","16.9","30","829.6"
02/04/2023 12:17:50 AM,"509","16.9","30","829.7"
02/04/2023 12:22:50 AM,"516","16.9","30","829.5"
02/04/2023 12:27:50 AM,"522","16.9","30","829.4"
02/04/2023 12:32:50 AM,"516","16.9","30","829.3"
02/04/2023 12:37:50 AM,"507","16.8","30","829.3"
02/04/2023 12:42:50 AM,"518","16.8","30","829.1"
02/04/2023 12:47:50 AM,"504","16.8","30","829.3"
02/04/2023 12:52:50 AM,"507","16.8","30","829.0"
02/04/2023 12:57:50 AM,"518","16.8","30","829.2"
02/04/2023 1:02:50 AM,"510","16.7","30","828.8"
02/04/2023 1:07:50 AM,"514","16.7","30","829.3"
02/04/2023 1:12:50 AM,"511","16.7","30","829.2"
02/04/2023 1:17:50 AM,"510","16.7","30","829.1"
02/04/2023 1:22:50 AM,"510","16.7","30","828.7"
02/04/2023 1:27:50 AM,"511","16.6","30","829.1"
02/04/2023 1:32:50 AM,"502","16.6","30","828.9"
02/04/2023 1:37:50 AM,"493","16.6","30","829.1"
02/04/2023 1:42:50 AM,"493","16.6","30","829.0"
02/04/2023 1:47:50 AM,"499","16.5","30","829.0"
02/04/2023 1:52:50 AM,"501","16.5","30","829.1"
02/04/2023 1:57:50 AM,"489","16.5","29","829.0"
02/04/2023 2:02:50 AM,"493","16.5","29","829.0"
02/04/2023 2:07:50 AM,"492","16.4","29","829.0"
02/04/2023 2:12:50 AM,"491","16.4","29","829.0"
02/04/2023 2:17:50 AM,"499","16.4","29","828.7"
02/04/2023 2:22:50 AM,"484","16.4","29","828.7"
02/04/2023 2:27:50 AM,"492","16.4","29","828.8"
02/04/2023 2:32:50 AM,"488","16.3","29","828.5"
02/04/2023 2:37:50 AM,"483","16.3","29","828.7"
02/04/2023 2:42:50 AM,"475","16.3","29","828.6"
02/04/2023 2:47:50 AM,"487","16.2","29","828.6"
02/04/2023 2:52:50 AM,"477","16.2","29","828.5"
02/04/2023 2:57:50 AM,"487","16.2","29","828.5"
02/04/2023 3:02:50 AM,"480","16.2","29","828.3"
02/04/2023 3:07:50 AM,"499","16.2","29","828.4"
02/04/2023 3:12:50 AM,"486","16.2","29","828.3"
02/04/2023 3:17:50 AM,"494","16.1","29","828.4"
02/04/2023 3:22:50 AM,"480","16.1","29","828.3"
02/04/2023 3:27:50 AM,"488","16.1","28","828.4"
02/04/2023 3:32:50 AM,"475","16.1","28","828.4"
02/04/2023 3:37:50 AM,"471","16.0","28","828.4"
02/04/2023 3:42:50 AM,"475","16.0","28","828.4"
02/04/2023 3:47:50 AM,"483","16.0","28","828.4"
02/04/2023 3:52:50 AM,"484","15.9","28","828.3"
02/04/2023 3:57:50 AM,"477","15.9","28","828.4"
02/04/2023 4:02:50 AM,"471","15.9","28","828.4"
02/04/2023 4:07:50 AM,"481","15.9","28","828.6"
02/04/2023 4:12:50 AM,"484","15.9","28","828.5"
02/04/2023 4:17:50 AM,"483","15.9","28","828.6"
02/04/2023 4:22:50 AM,"477","15.9","28","828.5"
02/04/2023 4:27:50 AM,"479","15.8","28","828.6"
02/04/2023 4:32:50 AM,"479","15.8","28","828.6"
02/04/2023 4:37:50 AM,"476","15.8","28","828.6"
02/04/2023 4:42:50 AM,"486","15.8","28","828.6"
02/04/2023 4:47:50 AM,"476","15.7","28","828.5"
02/04/2023 4:52:50 AM,"481","15.7","28","828.5"
02/04/2023 4:57:50 AM,"476","15.7","28","828.5"
02/04/2023 5:02:50 AM,"480","15.7","28","828.6"
02/04/2023 5:07:50 AM,"480","15.6","28","828.6"
02/04/2023 5:12:50 AM,"484","15.6","28","828.6"
02/04/2023 5:17:50 AM,"491","15.6","28","828.6"
02/04/2023 5:22:50 AM,"483","15.6","28","828.8"
02/04/2023 5:27:50 AM,"475","15.6","28","828.6"
02/04/2023 5:32:50 AM,"496","15.6","28","828.7"
02/04/2023 5:37:50 AM,"496","15.6","28","828.8"
02/04/2023 5:42:50 AM,"476","15.6","28","828.8"
02/04/2023 5:47:50 AM,"483","15.5","28","828.8"
02/04/2023 5:52:50 AM,"491","15.5","28","828.8"
02/04/2023 5:57:50 AM,"485","15.5","28","828.8"
02/04/2023 6:02:50 AM,"485","15.5","28","828.8"
02/04/2023 6:07:50 AM,"492","15.5","28","828.9"
02/04/2023 6:12:50 AM,"489","15.5","28","828.9"
02/04/2023 6:17:50 AM,"480","15.4","29","829.0"
02/04/2023 6:22:50 AM,"487","15.4","28","829.0"
02/04/2023 6:27:50 AM,"483","15.4","29","828.9"
02/04/2023 6:32:50 AM,"489","15.4","29","828.8"
02/04/2023 6:37:50 AM,"489","15.4","29","828.9"
02/04/2023 6:42:50 AM,"485","15.4","29","829.1"
02/04/2023 6:47:50 AM,"496","15.4","29","829.0"
02/04/2023 6:52:50 AM,"493","15.4","29","829.0"
02/04/2023 6:57:50 AM,"492","15.3","29","829.0"
02/04/2023 7:02:50 AM,"486","15.3","29","829.1"
02/04/2023 7:07:50 AM,"489","15.3","29","829.0"
02/04/2023 7:12:50 AM,"489","15.3","29","829.0"
02/04/2023 7:17:50 AM,"488","15.3","29","829.1"
02/04/2023 7:22:50 AM,"477","15.2","29","829.1"
02/04/2023 7:27:50 AM,"493","15.2","29","829.2"
02/04/2023 7:32:50 AM,"489","15.2","29","829.2"
02/04/2023 7:37:50 AM,"495","15.2","29","829.1"
02/04/2023 7:42:50 AM,"491","15.2","29","829.0"
02/04/2023 7:47:50 AM,"500","15.2","29","829.1"
02/04/2023 7:52:50 AM,"499","15.2","29","829.0"
02/04/2023 7:57:50 AM,"495","15.2","29","828.8"
02/04/2023 8:02:50 AM,"492","15.2","29","828.9"
02/04/2023 8:07:50 AM,"497","15.2","29","829.1"
02/04/2023 8:12:50 AM,"496","15.2","29","828.9"
02/04/2023 8:17:50 AM,"491","15.2","29","829.1"
02/04/2023 8:22:50 AM,"495","15.1","29","829.0"
02/04/2023 8:27:50 AM,"496","15.1","29","829.0"
02/04/2023 8:32:50 AM,"490","15.1","29","829.2"
02/04/2023 8:37:50 AM,"497","15.1","29","829.2"
02/04/2023 8:42:50 AM,"493","15.1","29","829.3"
02/04/2023 8:47:50 AM,"485","15.1","29","829.4"
02/04/2023 8:52:50 AM,"492","15.1","29","829.0"
02/04/2023 8:57:50 AM,"497","15.1","29","829.1"
02/04/2023 9:02:50 AM,"500","15.1","29","829.2"
02/04/2023 9:07:50 AM,"495","15.2","29","829.0"
02/04/2023 9:12:50 AM,"500","15.2","29","829.0"
02/04/2023 9:17:50 AM,"493","15.1","29","828.9"
02/04/2023 9:22:50 AM,"491","15.2","29","828.9"
02/04/2023 9:27:50 AM,"488","15.1","29","828.7"
02/04/2023 9:32:50 AM,"484","15.1","29","828.9"
02/04/2023 9:37:50 AM,"502","15.2","29","828.9"
02/04/2023 9:42:50 AM,"494","15.2","29","828.8"
02/04/2023 9:47:50 AM,"494","15.1","29","828.8"
02/04/2023 9:52:50 AM,"492","15.1","29","828.8"
02/04/2023 9:57:50 AM,"491","15.2","29","828.8"
02/04/2023 10:02:50 AM,"488","15.2","29","828.8"
02/04/2023 10:07:50 AM,"503","15.2","29","828.7"
02/04/2023 10:12:50 AM,"502","15.2","29","828.6"
02/04/2023 10:17:50 AM,"491","15.2","29","828.8"
02/04/2023 10:22:50 AM,"495","15.2","29","828.8"
02/04/2023 10:27:50 AM,"491","15.3","29","828.8"
02/04/2023 10:32:50 AM,"489","15.3","29","828.8"
02/04/2023 10:37:50 AM,"489","15.3","29","828.8"
02/04/2023 10:42:50 AM,"487","15.3","29","828.8"
02/04/2023 10:47:50 AM,"484","15.3","30","828.8"
02/04/2023 10:52:50 AM,"492","15.3","30","828.9"
02/04/2023 10:57:50 AM,"484","15.3","30","828.7"
02/04/2023 11:02:50 AM,"492","15.3","30","828.8"
02/04/2023 11:07:50 AM,"474","15.4","30","828.7"
02/04/2023 11:12:50 AM,"494","15.4","30","828.7"
02/04/2023 11:17:50 AM,"484","15.4","30","828.8"
02/04/2023 11:22:50 AM,"484","15.4","30","828.7"
02/04/2023 11:27:50 AM,"473","15.5","30","828.6"
02/04/2023 11:32:50 AM,"488","15.5","30","828.5"
02/04/2023 11:37:50 AM,"495","15.5","30","828.6"
02/04/2023 11:42:50 AM,"484","15.5","30","828.6"
02/04/2023 11:47:50 AM,"487","15.6","30","828.6"
02/04/2023 11:52:50 AM,"491","15.6","30","828.6"
02/04/2023 11:57:50 AM,"490","15.6","30","828.6"
02/04/2023 12:02:50 PM,"473","15.7","30","828.5"
02/04/2023 12:07:50 PM,"495","15.7","30","828.5"
02/04/2023 12:12:50 PM,"486","15.7","30","828.6"
02/04/2023 12:17:50 PM,"480","15.7","30","828.5"
02/04/2023 12:22:50 PM,"497","15.8","30","828.3"
02/04/2023 12:27:50 PM,"485","15.8","30","828.2"
02/04/2023 12:32:50 PM,"490","15.9","30","828.3"
02/04/2023 12:37:50 PM,"479","15.9","30","828.1"
02/04/2023 12:42:50 PM,"498","16.0","30","828.1"
02/04/2023 12:47:50 PM,"479","16.0","30","828.1"
02/04/2023 12:52:50 PM,"490","16.0","30","828.1"
02/04/2023 12:57:50 PM,"479","16.1","30","827.9"
02/04/2023 1:02:50 PM,"481","16.1","30","827.9"
02/04/2023 1:07:50 PM,"474","16.2","30","827.6"
02/04/2023 1:12:50 PM,"480","16.2","30","827.6"
02/04/2023 1:17:50 PM,"477","16.2","30","827.4"
02/04/2023 1:22:50 PM,"477","16.3","31","827.3"
02/04/2023 1:27:50 PM,"485","16.3","31","827.2"
02/04/2023 1:32:50 PM,"484","16.4","31","827.1"
02/04/2023 1:37:50 PM,"483","16.4","31","827.0"
02/04/2023 1:42:50 PM,"469","16.4","31","827.0"
02/04/2023 1:47:50 PM,"477","16.6","31","827.0"
02/04/2023 1:52:50 PM,"479","16.6","31","826.8"
02/04/2023 1:57:50 PM,"483","16.6","31","826.7"
02/04/2023 2:02:50 PM,"476","16.7","31","826.6"
02/04/2023 2:07:50 PM,"479","16.7","31","826.4"
02/04/2023 2:12:50 PM,"485","16.7","31","826.3"
02/04/2023 2:17:50 PM,"488","16.9","31","826.2"
02/04/2023 2:22:50 PM,"490","17.2","30","826.2"
02/04/2023 2:27:50 PM,"486","17.4","29","826.2"
02/04/2023 2:32:50 PM,"486","17.7","29","826.2"
02/04/2023 2:37:50 PM,"475","17.9","28","826.1"
